25.98827493,0.000351786,25.98827493,0.0004925,0.00197,0.000351786
25.98895338,3.662864286,25.98895338,5.12801,20.51204,3.662864286
25.99402473,7.325848214,25.99402473,10.2561875,41.02475,7.325848214
25.99616748,10.99185893,25.99616748,15.3886025,61.55441,10.99185893
25.99904238,14.64531429,25.99904238,20.50344,82.01376,14.64531429
26.00191728,18.29758929,26.00191728,25.616625,102.4665,18.29758929
26.00479218,21.95159643,26.00479218,30.732235,122.92894,21.95159643
26.00766708,25.61025357,26.00766708,35.854355,143.41742,25.61025357
26.01054198,29.27441607,26.01054198,40.9841825,163.93673,29.27441607
26.01341688,32.94509821,26.01341688,46.1231375,184.49255,32.94509821
26.01629178,36.60993036,26.01629178,51.2539025,205.01561,36.60993036
26.01916668,40.26917679,26.01916668,56.3768475,225.50739,40.26917679
26.02204158,43.93640357,26.02204158,61.510965,246.04386,43.93640357
26.02491648,47.61375,26.02491648,66.65925,266.637,47.61375
26.02779138,51.30204464,26.02779138,71.8228625,287.29145,51.30204464
26.03066628,55.00234821,26.03066628,77.0032875,308.01315,55.00234821
26.03354118,58.71446429,26.03354118,82.20025,328.801,58.71446429
26.03641608,62.43769821,26.03641608,87.4127775,349.65111,62.43769821
26.03929098,66.16108571,26.03929098,92.62552,370.50208,66.16108571
26.04216588,69.87723393,26.04216588,97.8281275,391.31251,69.87723393
26.04504078,73.59857321,26.04504078,103.0380025,412.15201,73.59857321
26.04791568,77.33223571,26.04791568,108.26513,433.06052,77.33223571
26.05079058,81.07726071,26.05079058,113.508165,454.03266,81.07726071
26.05366548,84.83376786,26.05366548,118.767275,475.0691,84.83376786
26.05654038,88.60363036,26.05654038,124.0450825,496.18033,88.60363036
26.05941528,92.38642143,26.05941528,129.34099,517.36396,92.38642143
26.06229018,96.18308214,26.06229018,134.656315,538.62526,96.18308214
26.06516508,99.99057857,26.06516508,139.98681,559.94724,99.99057857
26.06803998,103.8015893,26.06803998,145.322225,581.2889,103.8015893
26.07091488,107.6031036,26.07091488,150.644345,602.57738,107.6031036
26.07378978,111.4092,26.35233466,155.97288,623.89152,111.4092
26.07666468,115.2223643,26.38229258,161.31131,645.24524,115.2223643
26.07953958,118.4968518,26.41117791,165.8955925,663.58237,118.4968518
26.07953958,121.7755143,26.44341536,170.48572,681.94288,121.7755143
26.07953958,125.05725,26.47912796,175.08015,700.3206,125.05725
26.07953958,128.344775,26.51845493,179.682685,718.73074,128.344775
26.09103918,131.6324732,26.56140882,184.2854625,737.14185,131.6324732
26.09391408,134.9106536,26.6078983,188.874915,755.49966,134.9106536
26.09678898,138.1840411,26.65799267,193.4576575,773.83063,138.1840411
26.09966388,141.4580875,26.71176188,198.0413225,792.16529,141.4580875
26.10253878,144.7348607,26.76920827,202.628805,810.51522,144.7348607
26.10541368,148.0133036,26.83025709,207.218625,828.8745,148.0133036
26.10828858,151.2945143,26.89484774,211.81232,847.24928,151.2945143
26.11116348,154.5734839,26.96277304,216.4028775,865.61151,154.5734839
26.11403838,158.3850625,27.04611917,221.7390875,886.95635,158.3850625
26.11691328,162.1896071,27.13344632,227.06545,908.2618,162.1896071
26.11978818,165.9811821,27.22431878,232.373655,929.49462,165.9811821
26.12266308,169.7225911,27.31747704,237.6116275,950.44651,169.7225911
26.12553798,173.4097929,27.41239776,242.77371,971.09484,173.4097929
26.12841288,177.0660857,27.50926395,247.89252,991.57008,177.0660857
26.13128778,180.7192268,27.60842213,253.0069175,1012.02767,180.7192268
26.13416268,184.3681482,27.70946026,258.1154075,1032.46163,184.3681482
26.13703758,188.0175804,27.81211695,263.2246125,1052.89845,188.0175804
26.13991248,191.6708804,27.91608841,268.3392325,1073.35693,191.6708804
26.14278738,195.3329196,28.02111043,273.4660875,1093.86435,195.3329196
26.14566228,199.0060732,28.12684354,278.6085025,1114.43401,199.0060732
26.14853718,202.6922982,28.23293274,283.7692175,1135.07687,202.6922982
26.15141208,206.3893304,28.33889947,288.9450625,1155.78025,206.3893304
26.15428698,210.0825821,28.44391667,294.115615,1176.46246,210.0825821
26.15716188,213.7760661,28.54769851,299.2864925,1197.14597,213.7760661
26.16003678,217.4799089,28.65013411,304.4718725,1217.88749,217.4799089
26.16291168,221.1904339,28.75073489,309.6666075,1238.66643,221.1904339
26.16578658,224.8924875,28.84872851,314.8494825,1259.39793,224.8924875
26.16866148,228.5901821,28.94388915,320.026255,1280.10502,228.5901821
26.17153638,232.2962018,29.0362192,325.2146825,1300.85873,232.2962018
26.17441128,236.0105661,29.12540955,330.4147925,1321.65917,236.0105661
26.17728618,239.7296589,29.21109478,335.6215225,1342.48609,239.7296589
26.18016108,243.4371946,29.29267334,340.8120725,1363.24829,243.4371946
26.18303598,247.1445357,29.3702109,346.00235,1384.0094,247.1445357
26.18591088,250.8591714,29.44369934,351.20284,1404.81136,250.8591714
26.18878578,254.5832946,29.5130488,356.4166125,1425.66645,254.5832946
26.19166068,258.3107429,29.57806146,361.63504,1446.54016,258.3107429
26.19453558,262.0238679,29.63842307,366.833415,1467.33366,262.0238679
26.19741048,265.7396679,29.69445487,372.035535,1488.14214,265.7396679
26.20028538,269.4665732,29.74635116,377.2532025,1509.01281,269.4665732
26.20316028,273.1841554,29.79396136,382.4578175,1529.83127,273.1841554
26.20603518,276.8529536,29.83703148,387.594135,1550.37654,276.8529536
26.20891008,280.4682107,29.87584934,392.655495,1570.62198,280.4682107
26.21178498,284.0317054,29.91081928,397.6443875,1590.57755,284.0317054
26.21465988,287.5760339,29.94265092,402.6064475,1610.42579,287.5760339
26.21753478,291.1330179,29.97200404,407.586225,1630.3449,291.1330179
26.22040968,294.7095839,29.99932253,412.5934175,1650.37367,294.7095839
26.22328458,298.3064679,30.02503517,417.629055,1670.51622,298.3064679
26.22615948,301.9073536,30.04949154,422.670295,1690.68118,301.9073536
26.22903438,305.5122375,30.07319145,427.7171325,1710.86853,305.5122375
26.23190928,309.1348161,30.09674305,432.7887425,1731.15497,309.1348161
26.23478418,312.7710839,30.12065364,437.8795175,1751.51807,312.7710839
26.23765908,316.4050161,30.14535747,442.9670225,1771.86809,316.4050161
26.24053398,320.0486429,30.17147434,448.0681,1792.2724,320.0486429
26.24340888,323.7047,30.19955865,453.18658,1812.74632,323.7047
26.24628378,327.3654036,30.23006757,458.311565,1833.24626,327.3654036
26.24915868,331.0145214,30.26334141,463.42033,1853.68132,331.0145214
26.25203358,334.66845,30.29997144,468.53583,1874.14332,334.66845
26.25490848,338.3326929,30.34043429,473.66577,1894.66308,338.3326929
26.25778338,342.0049821,30.38508537,478.806975,1915.2279,342.0049821
26.26065828,345.6672196,30.43401045,483.9341075,1935.73643,345.6672196
